,uuid,HIGHWAY_DISTANCE
63,676ae5d2-565c-47e9-a70f-0708bf01b374,5044.103387594539
64,68f118d5-1cd9-47cc-977f-0a04702cf2f4,68.8513754580376
65,692a36ad-65a4-43b8-b37e-905adbb154cc,1124.9531186172676
66,6e7db1b7-5e5b-40e7-bf02-fd4aa5503685,23052.888861795363
67,6f3030d1-78f8-45f9-86c8-bc6063dde6d5,408.9991854576067
68,70b0c2eb-7130-407e-97f2-67a690a8f763,17207.63934215111
69,7999da6c-1390-4dfa-b260-05f526412fb3,404.29677438235495
70,79a7e854-833d-4b0d-89b9-db0053369ff9,6182.766792666481
71,7ac1d8ec-a7b3-45f5-9dcd-40d491eae378,9776.33029380329
72,7c3371e7-db66-4803-a979-5ca385ad106c,3998.1323268622195
73,7d5fad20-67bc-4970-b576-4e3fb371e48e,4672.80659109931
74,7dbfe909-306c-4c64-a7a3-689b5b16e0d8,3463.5665707212374
75,829e21c1-62cf-4f9b-bbb8-abe602153e05,2307.3725972460425
76,8665f99b-4b13-4c8d-8d84-87ac5a47033b,464.59346591039434
77,86eb55f4-5535-44fa-a2b4-6b88260c17c4,1452.24789061292
78,896f1856-5255-4eae-aa80-9636335ae927,156.86760886232335
79,8fdd523d-d5df-43f8-a584-9485f63d9a84,2474.7384439757375
80,9247742f-2957-4777-b8b5-06786141aa14,10520.946253736114
81,95b4d2c6-2b08-480a-aa8d-9ecfe3503e1f,1444.2386720698232
82,95caaa05-14fa-45ed-95ca-32047d1ea629,1943.8390940453935
83,963ea551-deef-473b-9cea-f45026616bac,3052.7118068068694
84,971410ab-6890-4e1d-94bc-fd36a970cfa8,4168.565407852588
85,9744800e-86f0-4dc4-91a1-87a0300f6659,30759.82827441686
86,97abf6b5-c574-4ce2-be9f-42d5b024e281,870.1608093817463
87,97ca4487-2f4f-4590-a769-046a96011832,2865.583197875953
88,99b019c9-0d90-4229-955d-2f32dc5b6310,272.25231719731187
89,9b6a095c-8b60-411d-8f65-4e41ab45de2d,6298.026267109354
90,9c77cd68-0e8c-44b3-9b26-be948bd9da76,801.6892520903258
91,9f235b09-8454-416d-b0ed-022a4c7f0ea6,181.17852113747662
92,9f60d538-4c1d-4a48-807f-c5ea45c8d759,311.8294151310812
93,9fb9140a-694d-44a4-a99c-b2af47bb24a9,583.7111943590412
94,a2b46220-aac8-45a2-be31-a0f512757570,1435.6167404762864
95,a3b3f1e3-9bb8-4869-88b3-ef0238de18e2,5513.736099249745
96,a5bb30b2-b66f-48fb-9ff1-7ffb589faee8,3398.78138834075
97,adbc2268-8f3e-4fb9-ad30-ee90f78e7426,7097.600700993662
98,af493f16-b578-4d1a-a5bc-9e13d28cb411,620.861383295043
99,bb61c295-7480-465c-988f-334dfaf96ab0,1965.6255544473408
100,bde4b3cf-496d-4e66-bb2e-f6337e82b842,793.3222869191445
101,be8b2da8-fc30-47bf-b819-951f1bede7f8,2354.359982610237
102,bf777deb-bf7b-4426-98c2-ab97d31656f9,624.587223760908
103,c14f1d72-cdc4-4028-942e-9aea8ee1a4e2,8648.290407226825
104,c5e60613-527f-485d-9ba2-8998159562eb,69.95404263812345
105,c8fbf014-a55f-4f69-ab76-4b96a6612fd6,2597.393382074985
106,c96b5d11-f59c-428c-9b25-7af3255ac60d,3517.656851735569
107,c96fbf75-5b44-4b74-95e3-a8b094f9afbd,5663.023046423779
108,cad634d9-1a5a-49dd-a4ec-1de12d61eff0,4346.017299917796
109,cb35439c-054b-4d15-859a-78ca2c86527a,48.28407864264091
110,cbf3acba-8987-4d9b-b0ab-62f4b7154941,4395.353368724648
111,ce086ad4-a63f-4ece-bf9e-69fd42629031,4547.903610576913
112,cf689533-d709-466c-8b9f-8d7000e02ffb,4360.241092131442
113,cfe5f775-a134-4d0f-934c-2e3c03a27675,5019.869947051974
114,d2ec4d86-cd83-40a7-adc7-667fd46e3401,2280.899651695758
115,d519d328-ae2c-4de4-a5ec-95efc31ace7a,17699.52133376244
116,d5c068ad-4f08-42db-a179-66c6b2ce556e,20468.978836909686
117,d7025bf1-71a4-462d-9205-5265a7b07b20,808.1758285049302
118,d86cfae5-aa04-4696-a533-5ccaa420d179,11883.062248783199
119,d8ddcb85-71f0-45ea-9c06-b4e3e47f9a91,99.92248639230844
120,d9492d37-e312-4f2c-ae66-a67d8cdc215f,1952.6105753404818
121,d9cf3bdf-438e-494c-aaf3-aea84b4aa565,8079.547485265116
122,da3541f8-ae9e-4a65-9385-34e62383ac58,1775.7221625925636
123,db2249ef-ed9a-4bde-b776-a3e24a6b8067,230.49985457856056
124,db80baa6-3920-431d-b67e-c2bd4ac08139,528.7485187206428
125,dc0634f2-0b0f-4335-b544-d23b23988577,13701.433376359162
126,df8e1459-867f-460a-bebb-9d7d044c2d58,61.424722357491326
127,e155dbbf-febb-40e7-883c-2cc9514cda52,1620.8475083452006
128,e5054b53-e120-4dc6-9e70-c73aad796217,74.55486255907239
129,e66d2348-7701-499f-ae49-eb2e2ca081df,9762.835414127723
130,e6da7859-c6d2-4087-9167-e623721f1f00,1198.5784302457866
131,e7807347-796f-4aac-997d-07d0c988e109,1881.1558880435027
132,e8e2a14f-4bac-4b14-b8e8-b7b6347ffb56,1927.9503185388555
133,ea70fedb-7240-4827-8a5b-35cf43209127,1241.5202955394698
134,eabc50cf-4979-4281-be7e-ae6f2151f1b2,747.0411825522382
135,eb34beb0-a347-4b9a-b93b-ce26a2ffaef3,1406.339985569608
136,eb61cb0c-f9b6-4100-83f5-1accfe5759af,3315.701161300278
137,edf12159-860f-4340-a5c9-ee0b92542894,5449.736845899398
138,ee3f22ba-5a03-4f6c-9139-09307e28f948,31774.798302874195
139,ef93a823-6fa2-4932-a686-7a3d54b78782,6197.76600548228
140,f2afa768-0ed8-4681-829c-2e8645ce41de,14508.90911773077
141,fdb9f43a-71fe-4e44-aad2-ff402faf43a8,63.22627786481203
142,fdd7576d-b31d-414e-b41e-73374ed8c39a,1134.1442488335217
143,ff719585-52e4-40f3-a217-2e1b5a5c5633,61.634031769791925
144,36323524-0dd8-47e2-9594-33240023e2a2,1357.9016053411563
145,3eba12bf-7c1e-4b4a-a39f-2cb077115071,5987.064759057481
146,81f968c8-0676-4cae-ba55-3d5d7716ce1f,1417.6578688452523
147,ad56140c-f055-41ad-b677-c4d63b6057f5,16054.65626243366
148,faadd5d0-47c3-485f-96d6-5b4b36ac3612,3573.3419729995076
149,36f49a1f-384e-4901-8540-aed9218561b1,276.84943873416546
150,3a07c2be-e433-433f-b98e-b99524fc745a,3434.9597343829446
151,6f4d3ed9-9456-4c77-9f88-47e94a1691e0,41.29108067809488
152,c73fa27f-764e-44c3-9e2d-73d6faa8ae84,1078.3833225553087
153,51c2b0c0-6759-4f0f-b2f6-ee6f738bf042,1273.6251586850392
154,0173fd22-174a-41f2-9e0d-004b7da5b74f,925.4718822501246
155,2577acda-9b38-4a2c-a8b1-6829bddbe552,3590.8781255239855
156,278ea71f-9f62-46ce-813b-2d72a52e3efb,7737.360600147633
157,06cbcaf6-f0d0-42a1-9fb2-8aef57f6b60b,14842.569019636694
158,08c50844-e2ca-4353-a42e-269a09fff0e9,2460.064566068389
159,2e9ba675-9b4e-4ca6-8154-039c7bc63f9b,2178.705369830566
160,184cde49-c3ae-4c57-8a7f-9122c9b148ff,1201.6871747883602
161,3ab08783-d26f-4f4e-9f48-f39ed45a33e6,61.2259670772063
162,42d8402c-7f2b-4c41-84bf-ef867d40f3c5,634.9027949514143
163,5abf2bbc-8d97-424d-bcaf-05092a5c8514,5589.930414087205
164,5bc63adf-cacc-478b-bd18-53122a63f36e,2556.8937342395793
165,7d824a57-9dc3-4657-b3ed-a9e16ad0d82d,212.27750892645972
166,a64b561c-50ef-4fbf-b0b4-e5199d4c5138,14002.646279800101
167,ad525075-e15c-434e-a44b-65d2aefa4694,631.7805740486671
168,bd311342-8446-47c3-9c53-bc2b74898975,4354.6439638348065
169,c2e66726-f71c-491e-91b5-5390e76f374a,72.5255047176072
170,d36fb078-5a1c-455a-9aae-0546529da2f6,2849.4878746508057
171,51d4b650-a095-1aa0-e100-80009459e03a,9489.91224850861
172,000e5864-eb6e-47f7-825f-9a655d83b0d0,9124.299741884817
173,02a98e8f-ab5d-46ab-bd2b-05a760dbe0bb,8588.579123397702
174,0369fe3b-ca59-4db3-94ea-331b6b890581,34666.84561645694
175,043bb7dc-ce40-4740-b713-2d5251a4cd24,835.4340327529719
176,044f7615-c0c4-4417-9ae5-c4589639d81a,25185.509632693665
177,046986b6-d858-4912-9c75-9b622aa8b0a0,22232.797884890442
178,06197610-892b-4e64-a203-9a0252f4e539,33105.47178991123
179,09fba7e2-6606-462a-b03e-ef807254037d,1807.2176726517685
180,1072d647-1a81-4b41-9f8c-e153313cf98b,587.4286179118254
181,10b113ea-8597-402d-8ebd-795c0af4c21a,998.9290124586195
182,1173440b-0046-473f-a9f9-bd568908c810,8503.103918782874
183,12a0cce3-cb7c-4e28-85e3-4f5183220d69,7347.400138899765
184,14c0eee8-7d94-41b4-9538-631e1491c624,28907.683076840403
185,14df6b3e-6538-46c9-9bb1-278f8078082e,234.768030185848
186,193514d9-dc20-41bb-b5a4-a1fa8fc31716,57.645570511137954
187,196d28cc-4751-4252-8939-ec741a568d7f,10796.082783995313
188,20fda46f-1aee-47c6-b859-88a4398367c6,4910.173778540407
189,22164fef-8f55-4c6e-9051-9e6bfc32c535,8174.491060726403
190,25fee622-5da3-4e6f-9fb5-a6c16e0494b2,8654.732877948678
191,2cd91a7f-dbcf-42fd-86a2-d513aa530a66,438.3478738682009
192,2ee82731-1f3e-4aab-815a-fc62af83a736,10868.454817869551
193,3403dfe3-edf6-4d9f-9cc0-0cff9a488009,3171.612481686505
194,3684b37b-b513-439f-a8e3-b6c0d4cb7d7f,17005.27498556559
195,379ac048-cb03-45c3-b904-c51cd54fd7b1,9520.896460662294
196,3a419ea6-e26f-45d1-b787-590a15273049,681.342204495239
197,3a6b4f5b-72d5-42d4-9e57-9f4b666ad1b7,621.6344932321183
198,3cfc5687-ab21-4999-8ae8-cd7e7bd69b76,34352.2811515446
199,419140f1-59b7-4ffe-9e68-b3c15995457f,3011.364263895815
200,4546ee0f-918a-45d7-a9a6-7227f10684fa,9503.609979968378
201,4661d947-6e6d-40cf-8ce3-ef79ea291be6,33635.77446858635
202,48ea42d3-38f7-4247-842d-01686e380ed5,10185.771926104528
203,4a6773b3-2c38-453c-812b-665be4ff6c3b,39446.816135618006
204,4afdf88e-1cd4-41e7-b9ab-8605b78f55dc,4075.083339932398
205,4c93d7b0-77e3-4bba-9197-369a990accae,3230.4750232878605
206,4f314fbd-4ef6-4c5a-b1da-cbb9ec5d7962,5849.671927996693
207,4f8fa0a0-6e94-4220-884c-6e25364f5322,10365.882261196304
208,4fba8724-2a1d-4db3-b63c-f4ffc8c00eb5,5681.045678496825
209,4fea853c-1add-4ac7-9d0a-d7c95de80ff1,2799.206925900864
210,519c486f-e2ce-4af2-94de-0d05e8ef4e5b,14663.525114531396
211,51d4b432-a095-1aa0-e100-80009459e03a,898.8916936568718
212,51d4b4ab-a095-1aa0-e100-80009459e03a,3443.6444048183316
213,51d4b4ca-a095-1aa0-e100-80009459e03a,4958.425500916069
214,51d4b4f2-a095-1aa0-e100-80009459e03a,9637.130959276168
215,51d4b508-a095-1aa0-e100-80009459e03a,367.44410682676164
216,51d4b509-a095-1aa0-e100-80009459e03a,2447.5422001238558
217,51d4b50e-a095-1aa0-e100-80009459e03a,2756.8555624540863
218,51d4b559-a095-1aa0-e100-80009459e03a,278.7586319613534
219,51d4b570-a095-1aa0-e100-80009459e03a,5258.66560681984
220,51d4b599-a095-1aa0-e100-80009459e03a,2262.4396058737616
221,51d4b5c0-a095-1aa0-e100-80009459e03a,174.7975189145956
222,51d4b5c1-a095-1aa0-e100-80009459e03a,3436.150207480207
223,51d4b5e9-a095-1aa0-e100-80009459e03a,1772.1925436207534
224,51d4b5ef-a095-1aa0-e100-80009459e03a,5874.515430065186
225,51d4b610-a095-1aa0-e100-80009459e03a,1197.7849621104779
226,51d4b62a-a095-1aa0-e100-80009459e03a,2247.1502511282974
227,51d4b630-a095-1aa0-e100-80009459e03a,67.91141471375374
228,51d4b66e-a095-1aa0-e100-80009459e03a,5355.2336508793005
229,51d4b66f-a095-1aa0-e100-80009459e03a,4710.64785048141
230,51d4b6e6-a095-1aa0-e100-80009459e03a,1681.295617010857
231,52504785-3f14-43ac-958f-b53ae5591e55,16814.972652284843
232,55015191-2114-4a95-86eb-eaf7dd904939,12842.443447816038
233,553e94f7-94a5-4b98-918a-80e063fdcdad,23666.758906237028
234,55968817-dab6-408b-8f9c-61b42de99d31,10758.92423894774
235,591f702e-baab-4c5d-ab9b-dea06412a501,2231.448268190178
236,5bdb6ce7-9809-4484-98e6-c7b1e8b61270,3353.610262490976
237,5f9b2958-fb13-413c-8ca2-1dd160a7164b,21647.001844312403
238,5ffc67bd-d1f2-4ab2-980d-a4f30df04de1,1480.899100919737
239,60f44e8b-2eab-40bf-9ba5-685a5dc5f6e3,2289.3037843451143
240,6453a0e0-6418-498d-b40f-b9174a940be6,338.3871761434143
241,671bd191-f75a-4a4e-9399-815571925696,10056.092760398511
242,6a5561bc-bb9f-4065-a9c2-969dc4b756d7,1559.7218362782824
243,6c1ff5e3-5082-48e1-9093-0234a7874e59,1226.276163758771
244,6fce5ae3-c3aa-43ff-a871-01e5fb754022,52.14127689296546
245,70202d4e-7dac-46ad-bf61-b17a9a56128b,16710.405093429505
246,723408ed-8256-48d4-b3a1-d15eb66ea7c7,3936.4938973784847
247,752a477f-561f-488f-92bb-2c981cadf766,18732.630332054294
248,784a61b3-bbd6-478f-a952-8f1e0ce06b37,33999.46425046454
249,788eb07b-a1ec-44ad-96d6-86d979a1ac3d,12707.931135485549
250,79ef8b45-e389-4e9e-a3b4-21c0e5e93be4,33201.56023518217
251,819c2774-c80a-4202-8531-c67ff37bd66b,6983.3577497987335
252,8236c2af-1d6a-454e-b101-0bc33ba57d07,11741.86670097574
253,85a7ea68-681f-49c8-af5c-a8d643d37959,39340.000493106956
254,865ccbb2-1784-48ed-9913-03613a07c42d,21679.42652457561
255,89a7abcf-a4dc-44e8-bf9f-76dd93e495b0,6729.085172974492
256,89efceeb-e890-4211-98b5-ff66760ed8c1,1697.075498903483
257,8a667312-1331-4e3e-9c8e-c83ecae5c71c,24511.39733726767
258,8dd6947b-319a-4a07-bc07-8c767d75861d,6404.642073361956
259,8f46fb17-b3f2-47ee-a2bd-867be562f156,857.3048289489232
260,90b7110e-4054-41a4-87b6-515ab765caf9,61.944683639215896
261,90c3884d-9008-46e9-9379-c1061c0dee87,296.3181319439382
262,91e9a5db-258b-4412-86db-045725f2d8b3,17394.23725853798
263,9253b033-a6b4-4685-901d-b6246b9387c1,2415.167459246761
264,926a0634-ca96-4c3f-aba6-4e3095a33090,76.0585129334911
265,926f86a3-1241-42aa-9ee0-8a154b865457,1276.1242622784193
266,9766d42b-d4f6-4911-a9f8-e4d9bddbf381,14235.082432501087
267,9840234a-89c0-437b-a3e3-50d322ece082,4075.890779917915
268,9bfae385-7f33-41a1-9b43-4e706e43360b,16068.290472406119
269,9d493def-dd9b-4ee3-9f0e-2277564302a9,221.60375233329654
270,9d7778de-f10d-4511-906d-c5ffcf9c5a67,9060.892286658845
271,9fd6e010-5969-4e1b-835b-5ced97a54e93,411.8735199517118
272,a2d8f73d-4715-4618-a7fe-3eb4847f04f4,168.7525767262629
273,a30a38e5-6b5f-4f20-a4a0-c99620c490a6,1427.4632908954286
274,a5ef3925-7cc3-4150-a87b-460ad8beaeed,2612.0484857369333
275,a7281dec-b498-4247-a263-5259ed79d70e,12702.433656472382
276,a821573b-f592-4898-b9f6-4ef0fdb7a111,64.13311225591275
277,a88abd9e-0d65-4a5d-944e-4de4ab4af170,80.42073569525992
278,ab88dbbb-7d60-4748-883d-e4bd832adc88,11254.184170495138
279,af73e67f-0010-4a8e-93c0-29254f70c1ed,1774.9039745558118
280,b080963d-7d5a-4f0a-b635-ceb463be98dc,53212.19599531681
281,b1bc410a-a4aa-44ee-97e7-32cd68788687,34687.073145176146
282,b2590af5-14b8-48bc-a2d7-6f2cbee00b67,1737.8833954154125
283,b4d96bec-b357-439e-bc21-d0fddd8ef843,2758.6187101769615
284,b77b4e17-2bc0-4dc7-853d-5b034f8530cb,3612.8149394908455
285,b8694e60-53a8-40d2-a158-0b1a37b355a5,11671.094893995527
286,b94a09d4-4013-4d13-a4d0-4a6cbca9fb12,445.3670315791383
287,baddb56d-7faf-4b2b-832f-6b9ad70f6776,27342.4181776913
288,baf8cb92-7bbc-452f-b742-4366d5d2387a,330.3485001826582
289,bdd52a08-8b05-4cff-8366-70f76c2a7c9d,5052.932192691178
290,bee6c4f2-e0d2-42e6-a1d9-750b313915f3,3417.5486374441007
291,beec13e5-25fd-451b-90c1-3a1e23a4cc57,976.0031754703531
292,bf70cea8-ce4b-463f-b145-3aad98af4347,69932.5673346492
293,c054a320-1257-4c8d-90f2-ca3ff17be46d,2843.8469212477344
294,c06d5556-3f47-4d6d-877d-d628b72ee0dd,506.7025068235535
295,c0eeba5d-fb19-47f5-b626-b2795120153e,38826.6936846451
296,c2cea01b-6a48-4e5a-a2f5-730b83bad7d3,973.4937315662349
297,c8ee4372-2362-43e8-9204-8f26b2fb6054,2724.453980815279
298,cd8ba6a6-940e-1ed5-9cd6-d278c6660089,201.34141750324736
299,cfe8958d-722d-49db-80f3-2c466142e5b3,838.9494413511405
300,d4a6d0d2-f786-4288-8c2e-d206615e963f,32447.01166663085
301,d738b793-3085-44d5-9806-8fe48b2b2766,307.2722759306367
302,d8e84740-d8d6-410d-9a5d-b9dd49c94746,11226.205685249055
303,d9e3c069-bfa0-4fd0-aa8f-b58c98cbd71a,19156.06775249168
304,da064c12-0acd-40f2-a3e5-c6ad2b368ce3,62.181022723567594
305,dafab93f-8f67-4249-bc68-acd767400be6,6688.080327978102
306,db645e40-d206-4c03-b7e2-dc91e8acbd33,15714.52273477147
307,dbc2d764-3330-400e-a0b6-b8ca113149e5,3806.352776197136
308,df44694b-e38d-4b5c-8323-1c27afba3d0b,7630.4382449385685
309,e0322125-5d6e-4b80-a32f-44de3ddecd34,11711.690256460992
310,e262b050-77b3-4f3c-8fba-5a6dbd75b862,6751.9275998567
311,e2bdb03f-9cd0-4205-ae1c-7cb782834cc2,14116.014091551291
312,e823cfff-d149-414f-b597-7a572a2bc408,16801.889053661835
313,edc6b393-2986-4783-9ca2-cc6454228ed0,370.41815635609976
314,ee6d17c0-ac93-458c-b2b8-985737dee4da,28253.035072142193
315,ef0349fe-ebce-4f9a-a632-386f130e4727,2031.7740851486487
316,f004acaa-aa14-4651-9c25-6e4fe7ed404a,1678.461130408596
317,f1ac873b-48fc-48ad-994f-572f001d57cd,51013.88740803195
318,f31233af-1dbe-4835-aaac-ea6745ae4854,63.181030390216115
319,f70163a5-0264-45d5-bfef-c1f3c7a9e15a,69.88312957283249
320,f7bd79e6-d533-4c54-a65a-058445030f28,18436.345934376848
321,fb456de7-807a-42aa-9510-c92bb58d9c3a,7380.787700727261
322,fb9ffb25-aa5b-4d42-a438-56de57cb0691,90.68352227413324
323,fc1b381e-13e9-43b8-9440-0cc39b7321ee,10389.64028593482
324,feee7ce1-d0c0-4886-8807-f47d6d30c64e,45.18292998968921
325,ff30285f-3039-47d9-8a2a-9b52099a3f05,6424.465787049854
326,300417c5-da42-441a-b515-3926ca10f43f,9424.6431349499
327,51d4b4a8-a095-1aa0-e100-80009459e03a,860.4782591036359
328,51d4b5c3-a095-1aa0-e100-80009459e03a,559.1712704069918
329,51d4b5df-a095-1aa0-e100-80009459e03a,11576.954857961256
330,a1531568-2028-423f-9ebf-c36cbbfbbd90,57829.5178890724
331,51d4b541-a095-1aa0-e100-80009459e03a,4428.364553584657
332,0540cfe9-0afa-4bd8-a511-aaf416696aba,65472.57249691764
333,2deac220-ca8a-457b-88e7-5f6c0a46d978,1014.730576966701
334,1a979ae9-5188-4b99-917f-46dc18d205da,89.5142798010827
335,45e0aefb-267c-405b-9155-97ea17e53162,334.53676972960113
336,69ad8cdc-4fd7-4c28-8e42-4e58cc8ddee9,25988.935786876933
337,a9908a4b-4285-4664-807d-6573f851f0d6,6288.922397536452
338,b09d3909-c74b-4c51-a51f-1e7dd76e1a4b,9958.991331412497
339,c59f8a45-ea91-4350-94ed-114e2bbf9d32,7081.919288143622
340,d54d2a8d-741d-4575-8e33-36d239c2e9e7,6213.0500456414675
341,f70435b5-76bd-480c-bade-34cede6dbc88,4327.308989082876
342,55f7e0ef-1934-4423-906b-cff5da46f392,249.06304965980854
343,04aee765-f1df-48e2-aa86-5d73995d9952,2276.179331239582
344,05002dd0-eecb-4280-84cd-e6720089891b,2119.3335745398517
345,0507704e-5d1c-4307-9473-efc1e8d2b68f,13298.77260745841
346,05e04364-d008-47a6-94fa-47b119b5a9d4,12697.342638358723
347,099da969-efa6-41e5-8d9c-7d674e447cad,39467.21940537433
348,0d918d6b-202f-4503-b4e5-96e6e51b1180,27484.49842442755
349,0db693d5-39b7-435a-9b80-469e05b48d86,6277.608557064282
350,0eb4f96e-42f4-453d-84e0-990dd013f320,6144.23360036971
351,154b1dc5-6cff-46c7-8f63-0beea92fdf41,2658.0960743918727
352,168cacbd-2404-482e-81d1-9d066eee1323,1787.2819104678745
353,1912634e-f4f6-4c53-837d-e94d2a9738e4,24494.584561334847
354,1d36d887-09fd-4441-88d3-dd7d1d88daf7,5652.458898223186
355,1d6ce6e9-9b7c-4918-af38-53743a58a8b9,4922.046056549787
356,204bfc95-a8cc-4085-9f7f-ce87c191643e,1114.696932688042
357,2719a867-1768-4125-965f-4620a881f98d,64031.67284432612
358,297c7752-1209-4103-9f84-f8f24fcd9b2a,3170.714583364362
359,2a12f47a-b9f6-47f9-a7a9-559001dd1336,698.8180682467304
360,3379c90d-caf7-49b1-bc6b-ff2832dd828d,2910.5420840523657
361,3ebc84b4-42be-4f65-a6bd-cc1d38e71513,1649.4277115719185
362,429ac5c9-0fcb-4277-92dc-29027c17a76f,62618.76055440372
363,43ecb5c5-76ea-4582-8e85-83abc513e396,28922.722976951565
364,446bb537-46ac-47b2-86e9-d8b8193f1285,13878.410456864962
365,44bb22d7-ea88-4055-84be-93812280386c,14075.779047376676
366,4667d338-8cad-4437-8563-af15b22b14d4,22996.68303855131
367,48fd469f-e85b-46cb-a3a0-a54361a362ca,66.56545253842
368,4b356d3c-8d34-46ea-9239-fec6ab24496d,24020.317812279627
369,51d4b427-a095-1aa0-e100-80009459e03a,31668.25181973897
370,51d4b428-a095-1aa0-e100-80009459e03a,3330.755299443485
371,51d4b42a-a095-1aa0-e100-80009459e03a,4153.259642104264
372,51d4b437-a095-1aa0-e100-80009459e03a,5937.972467714463
373,51d4b44f-a095-1aa0-e100-80009459e03a,4862.4052080134525
374,51d4b46c-a095-1aa0-e100-80009459e03a,3497.2185264769887
375,51d4b46e-a095-1aa0-e100-80009459e03a,2589.1684758149554
376,51d4b487-a095-1aa0-e100-80009459e03a,6269.6471390895285
